biom,subtype,t_statistic,p_value,corrected_p_value,significant
GDNF,1,-15.599960165163415,1.1820958570574158e-54,1.7276330950894132e-50,True
GDNF,2,16.263772806314208,3.159091699324211e-59,4.617012518562334e-55,True
GDNF,3,-29.96811565529758,1.6396221013830344e-194,2.3963077011713046e-190,True
GDNF,4,6.545062507453126,6.040774954278717e-11,8.828592595678344e-07,True
GDNF,5,30.505430584999992,2.2683261690988625e-201,3.315158696137987e-197,True
GET3,1,-10.574014340276795,4.3616810114582676e-26,6.374596798246258e-22,True
GET3,2,0.863900128252239,0.38764951303173667,1.0,False
GET3,3,-9.148063960066061,6.144542177072408e-20,8.980248391791323e-16,True
GET3,4,11.043950797510506,2.651635731826765e-28,3.875365622064817e-24,True
GET3,5,11.593347471282694,5.169480842487849e-31,7.555196251295991e-27,True
GFAP,1,-20.323493216414377,3.184163900303151e-91,4.653655540293056e-87,True
GFAP,2,24.21851133357779,2.2861520111822506e-128,3.341211164342859e-124,True
GFAP,3,-37.87841485877304,6.989631677632994e-307,1.021534669686062e-302,True
GFAP,4,11.378784739348156,6.125368518679792e-30,8.952226090050516e-26,True
GFAP,5,29.364637572616875,6.047258652198904e-187,8.838068520188698e-183,True
GFER,1,-34.054003331377366,1.5913682410686995e-249,2.3257846843219044e-245,True
GFER,2,3.8668971634117355,0.00011045625612731291,1.0,False
GFER,3,-21.934563590050548,7.931805063449327e-106,1.1592333100231192e-101,True
GFER,4,35.787533699899946,7.880247886425353e-275,1.1516982286010654e-270,True
GFER,5,25.669748611547103,8.431458191084805e-144,1.2322576146270442e-139,True
GFOD2,1,-1.1770433565010439,0.2391873368801581,1.0,False
GFOD2,2,4.215629805658804,2.4979490373976372e-05,0.3650752518156647,False
GFOD2,3,-4.688850291558804,2.75925707353436e-06,0.04032654212970467,True
GFOD2,4,-0.11564634794213727,0.9079335861544984,1.0,False
GFOD2,5,2.002560161048465,0.045233306724109815,1.0,False
GFRA1,1,-40.17254934511961,0.0,0.0,True
GFRA1,2,37.39202476454713,2.8103479634445547e-299,4.107323548574217e-295,True
GFRA1,3,-71.18430588731297,0.0,0.0,True
GFRA1,4,20.317699617658466,3.577395188198026e-91,5.228363067551415e-87,True
GFRA1,5,70.70945596963222,0.0,0.0,True
GFRA2,1,-6.107743919599276,1.0226272646741733e-09,1.4945697473213042e-05,True
GFRA2,2,28.362177806295993,1.0710932273659074e-174,1.5654027517952737e-170,True
GFRA2,3,-37.37287228187356,5.576496390423284e-299,8.150049474603629e-295,True
GFRA2,4,-5.8855090962967065,4.009518507911764e-09,5.859911299313043e-05,True
GFRA2,5,25.17999109198681,1.69928734865433e-138,2.4835084600583034e-134,True
GFRA3,1,3.827805288450117,0.0001295476343992852,1.0,False
GFRA3,2,53.81698062570898,0.0,0.0,True
GFRA3,3,-58.51493166229952,0.0,0.0,True
GFRA3,4,-24.92837873083671,8.267588966927097e-136,1.208308127516395e-131,True
GFRA3,5,27.029135288887232,4.927521818559162e-159,7.201573137824216e-155,True
GFRAL,1,-0.6778666144566458,0.4978613838209509,1.0,False
GFRAL,2,20.591544279056663,1.4058838617768114e-93,2.05469926398681e-89,True
GFRAL,3,-22.54347614344895,1.258992068006749e-111,1.8400169073918637e-107,True
GFRAL,4,-7.717162731692283,1.2255050200808508e-14,1.7910755868481633e-10,True
GFRAL,5,11.487600627357143,1.758163264668981e-30,2.5695556113137157e-26,True
GGA1,1,-4.0367591405614105,5.432619299865083e-05,0.7939773106752819,False
GGA1,2,3.469981734213887,0.0005212089258962811,1.0,False
GGA1,3,-3.163611033194084,0.0015597693168494743,1.0,False
GGA1,4,1.9828770707109262,0.04739006955473665,1.0,False
GGA1,5,2.576870671503956,0.009974554056987198,1.0,False
GGACT,1,-21.241081697982448,2.0769558897883265e-99,3.035471032925639e-95,True
GGACT,2,0.8361593494714935,0.40307177867371347,1.0,False
GGACT,3,-12.375517586980903,4.3011689272963366e-35,6.286158387243596e-31,True
GGACT,4,25.39135647285244,8.974953615126024e-141,1.3116894708506684e-136,True
GGACT,5,12.325709044253953,7.96430658289453e-35,1.1639834070900355e-30,True
GGCT,1,-22.14359670748413,8.42906208280149e-108,1.231907423401438e-103,True
GGCT,2,-0.8421431422554104,0.39971440232487654,1.0,False
GGCT,3,-9.841598468965534,8.055316882011826e-23,1.1772845623060282e-18,True
GGCT,4,26.373864096146132,1.34608857737957e-151,1.9673084558402416e-147,True
GGCT,5,11.493367606088723,1.6450914028986648e-30,2.4043010853363986e-26,True
GGH,1,-33.881032067808306,4.602912838765656e-247,6.727157113856007e-243,True
GGH,2,9.979165564087873,2.041683523791837e-23,2.98392047002177e-19,True
GGH,3,-31.605214807039147,9.125328143639317e-216,1.3336667081928862e-211,True
GGH,4,29.148661331819977,2.8467521895175663e-184,4.160528324979923e-180,True
GGH,5,38.27919440884921,0.0,0.0,True
GGT1,1,-30.396230427915047,5.740657894232355e-200,8.389971512420587e-196,True
GGT1,2,-5.638194839406328,1.733511849716234e-08,0.0002533527568360276,True
GGT1,3,-10.865589002767297,1.8867298251929245e-27,2.757455639519459e-23,True
GGT1,4,30.505981205380518,2.231607874397851e-201,3.261494908432459e-197,True
GGT1,5,26.87697287210268,2.7223647232821684e-157,3.9787360430768894e-153,True
GGT5,1,-5.637366326665001,1.7418612205023998e-08,0.00025457301737642573,True
GGT5,2,25.5063251141698,5.090140126149611e-142,7.439239794367656e-138,True
GGT5,3,-37.132411142184196,2.9576097497395814e-295,4.322546649244398e-291,True
GGT5,4,-8.467883970836116,2.6087335911390375e-17,3.812664143449703e-13,True
GGT5,5,32.05879087272658,7.662858179208594e-222,1.119926722891336e-217,True
GH1,1,13.648107354465573,2.754394113415708e-42,4.025546996757057e-38,True
GH1,2,2.872649319411628,0.004073248489464011,1.0,False
GH1,3,0.8871044720242213,0.37502961339718965,1.0,False
GH1,4,-19.4246306237767,1.5200227209809372e-83,2.2215132067136397e-79,True
GH1,5,0.7269787910771988,0.4672444974707727,1.0,False
GH2,1,-0.7079631880713521,0.47897349849630144,1.0,False
GH2,2,3.1788380154810243,0.001480135400567031,1.0,False
GH2,3,-3.5174641185527453,0.000436321028668768,1.0,False
GH2,4,-0.5958463456851938,0.5512822768562542,1.0,False
GH2,5,1.9240847719030607,0.05435320185964499,1.0,False
GHR,1,-25.60460991704174,4.335324204563494e-143,6.336076324969546e-139,True
GHR,2,1.0402364436865934,0.2982382647915062,1.0,False
GHR,3,-7.5114420402629465,6.006990334225e-14,8.779216373469837e-10,True
GHR,4,27.859604132989855,1.0443798161905906e-168,1.5263611013625481e-164,True
GHR,5,8.920323495298229,4.901438154037131e-19,7.163451862125267e-15,True
GHRHR,1,-4.251799093530176,2.126870195188952e-05,0.31084207902686534,False
GHRHR,2,1.157377072703948,0.2471273513601894,1.0,False
GHRHR,3,-3.9337057628500354,8.383024643302206e-05,1.0,False
GHRHR,4,3.080865973571081,0.0020658222866219095,1.0,False
GHRHR,5,5.731944459136906,1.0021570058026175e-08,0.00014646524639805254,True
GHRL,1,11.707935823959723,1.3552356369058543e-31,1.980676883337906e-27,True
GHRL,2,11.906516359175662,1.29172264478917e-32,1.887852645359372e-28,True
GHRL,3,-7.893330767659005,3.0397937034359422e-15,4.442658497571629e-11,True
GHRL,4,-16.521843168236877,4.6936757038488405e-61,6.85980704117508e-57,True
GHRL,5,-1.9149013354837958,0.05551438007992135,1.0,False
GID8,1,-2.473163406729448,0.013397666678453447,1.0,False
GID8,2,4.729910731865807,2.2561739732015126e-06,0.03297398261834011,True
GID8,3,-6.6028931401255555,4.097889542883329e-11,5.989065566923986e-07,True
GID8,4,1.317565816340069,0.18765887808102885,1.0,False
GID8,5,3.7514594003345163,0.000176131730633409,1.0,False
GIGYF2,1,-23.94687692527023,1.4196500514487335e-125,2.074818550192324e-121,True
GIGYF2,2,3.065865631322199,0.0021722953944496117,1.0,False
GIGYF2,3,-12.280921519821884,1.3830470925287957e-34,2.021323325730835e-30,True
GIGYF2,4,24.010261027975332,3.185219154805014e-126,4.655197794747528e-122,True
GIGYF2,5,14.980642286715039,1.4839302789067655e-50,2.1687641026222376e-46,True
GIMAP7,1,-1.737715984541943,0.08227090920987393,1.0,False
GIMAP7,2,14.403706191013775,6.9779675325963035e-47,1.0198299548889498e-42,True
GIMAP7,3,-19.239422563411107,5.274546249005896e-82,7.7087493429221165e-78,True
GIMAP7,4,-3.3394906196663925,0.0008403219282253605,1.0,False
GIMAP7,5,11.598371600570971,4.876083508778968e-31,7.126396048080463e-27,True
GIMAP8,1,-12.726934712378924,5.1985232536837074e-37,7.597641735258738e-33,True
GIMAP8,2,3.4034456810660263,0.0006662671462607264,1.0,False
GIMAP8,3,-10.665603518534585,1.6410162238566322e-26,2.398345211166468e-22,True
GIMAP8,4,10.187951683615534,2.454103205928873e-24,3.586671835465048e-20,True
GIMAP8,5,14.428060008415137,4.915418544337977e-47,7.183884202549954e-43,True
GIP,1,-6.971051132252906,3.2094162465753706e-12,4.690561844369904e-08,True
GIP,2,2.5169160024080988,0.011843762114428672,1.0,False
GIP,3,-6.81813053739247,9.394087266030512e-12,1.3729458539303593e-07,True
GIP,4,5.8777241056216605,4.202428992907791e-09,6.141849973134737e-05,True
GIP,5,7.812320540145193,5.793040780271154e-15,8.466529100366292e-11,True
GIPC2,1,-20.336978132278233,2.4279146018844556e-91,3.5483971906541317e-87,True
GIPC2,2,11.05772941531678,2.2757122523016342e-28,3.325953456738838e-24,True
GIPC2,3,-21.84140432482837,5.930879016960893e-105,8.667979683288346e-101,True
GIPC2,4,9.213624922006858,3.347948346179915e-20,4.893026507941946e-16,True
GIPC2,5,31.239178350996415,6.374411357519672e-211,9.316202199015001e-207,True
GIPC3,1,-19.264335953456122,3.2795913605182785e-82,4.793122773397464e-78,True
GIPC3,2,1.4187241469186684,0.15598961702971897,1.0,False
GIPC3,3,-10.9293810603096,9.385840422086753e-28,1.371740577687979e-23,True
GIPC3,4,24.457904927545428,7.455912597721042e-131,1.0896816261569303e-126,True
GIPC3,5,7.842508698277415,4.558989072464362e-15,6.662962529406665e-11,True
GIPR,1,-2.0226951217550884,0.0431132510303008,1.0,False
GIPR,2,-0.6021466946555415,0.5470809464320898,1.0,False
GIPR,3,-2.045465221342799,0.04081752870949647,1.0,False
GIPR,4,2.746860319767221,0.006020386105636389,1.0,False
GIPR,5,2.8237405679484886,0.0047497383202647885,1.0,False
GIT1,1,-21.083010013859933,5.6554573569211804e-98,8.265450927140305e-94,True
GIT1,2,1.5410495995647409,0.12331503270170702,1.0,False
GIT1,3,-10.709167393852175,1.0278474727238433e-26,1.502199081385897e-22,True
GIT1,4,25.305937325839707,7.507974843230427e-140,1.097290523338127e-135,True
GIT1,5,8.993724562300866,2.5239072386592283e-19,3.688690429300462e-15,True
GJA8,1,-1.8191691586476373,0.06889537366238646,1.0,False
GJA8,2,2.024182322102707,0.042960047206892414,1.0,False
GJA8,3,-1.859314873471278,0.06299209022180037,1.0,False
GJA8,4,0.5375781889668154,0.5908721921747233,1.0,False
GJA8,5,1.5618199301594715,0.11834073393939923,1.0,False
GKN1,1,-5.311817434597902,1.0929311818410373e-07,0.001597318922260676,True
GKN1,2,7.694603646139152,1.4618246495224055e-14,2.1364567252769955e-10,True
GKN1,3,-12.920877111917278,4.3157140895840107e-38,6.307416141927032e-34,True
GKN1,4,1.2654528677742276,0.2057186481592375,1.0,False
GKN1,5,12.18938490306447,4.246781708629612e-34,6.206671467162178e-30,True
GLA,1,-31.038583877382607,2.7335773848922157e-208,3.995123348019973e-204,True
GLA,2,-3.3654160993915028,0.0007652202376352078,1.0,False
GLA,3,-12.952632057850952,2.8612934469656766e-38,4.181780372740336e-34,True
GLA,4,32.90027089371599,2.5042302334815017e-233,3.659932486233215e-229,True
GLA,5,23.939151112869947,1.7028628238308846e-125,2.4887340170288377e-121,True
GLB1,1,-28.10560065120293,1.2590956594620805e-171,1.840168306303831e-167,True
GLB1,2,2.958255872923727,0.0030962128454488373,1.0,False
GLB1,3,-18.80197290644165,2.0111922334689757e-78,2.939357449214908e-74,True
GLB1,4,28.061506378603717,4.217303604152775e-171,6.163589217469281e-167,True
GLB1,5,24.477988081524554,4.600756493980943e-131,6.724005615953149e-127,True
GLI2,1,2.4494602152225493,0.014312604684957006,1.0,False
GLI2,2,10.269351092087003,1.0620495076297562e-24,1.5521853554008888e-20,True
GLI2,3,-9.999250319599646,1.6683396511016867e-23,2.438278400085115e-19,True
GLI2,4,-5.565757555271979,2.631955870628052e-08,0.0003846603504922898,True
GLI2,5,2.201851253218992,0.027683234979633254,1.0,False
GLIPR1,1,-0.25873224303246656,0.7958435765255337,1.0,False
GLIPR1,2,0.42898482826988393,0.667937279144954,1.0,False
GLIPR1,3,-0.04154034112277981,0.9668654034566797,1.0,False
GLIPR1,4,-1.0194672212492648,0.3079892493984101,1.0,False
GLIPR1,5,1.2699930116063702,0.20409675540153055,1.0,False
GLO1,1,-20.505095377991186,8.14211857159595e-93,1.1899706292387483e-88,True
GLO1,2,-4.765006890482521,1.897111838722343e-06,0.027726289522927043,True
GLO1,3,-9.19947807955736,3.818014240678001e-20,5.580027812750898e-16,True
GLO1,4,23.636058331007856,2.0467356481198504e-122,2.9913041497271615e-118,True
GLO1,5,17.669594127046025,1.591427299987421e-69,2.3258709989316156e-65,True
GLOD4,1,-27.67964250098585,1.3763563806138785e-166,2.0115448502671833e-162,True
GLOD4,2,4.3915698331629,1.129116163582394e-05,0.16502032730756688,False
GLOD4,3,-19.26684467128816,3.1262584249125356e-82,4.569026688009671e-78,True
GLOD4,4,30.057077231341236,1.2218854747412725e-195,1.7857856213343698e-191,True
GLOD4,5,19.542283825549813,1.5700599656125195e-84,2.2946426397426973e-80,True
GLP1R,1,1.5049784644861024,0.1323399122775119,1.0,False
GLP1R,2,7.178407066854357,7.212988636961446e-13,1.0541782892919153e-08,True
GLP1R,3,-7.87622526766123,3.4850770166880933e-15,5.093440059889648e-11,True
GLP1R,4,-3.5090197959897336,0.0004504057365809333,1.0,False
GLP1R,5,2.4805266084560307,0.013124170299263998,1.0,False
GLRX,1,-18.015430166581794,3.4769076812570073e-72,5.081500576157116e-68,True
GLRX,2,2.4613440087198803,0.013847222409828506,1.0,False
GLRX,3,-11.98342014755974,5.144260182120272e-33,7.518336256168777e-29,True
GLRX,4,17.50584876084245,2.7797275754443854e-68,4.062571851511969e-64,True
GLRX,5,15.429763134898767,1.6413465729686577e-53,2.3988280163936934e-49,True
GLRX5,1,-23.31614911839481,3.318319191882481e-119,4.849723498936246e-115,True
GLRX5,2,-0.43839060816301473,0.6611062414886102,1.0,False
GLRX5,3,-13.750831190735862,6.751100148157841e-43,9.866732866532684e-39,True
GLRX5,4,28.76911212346228,1.2772681386155254e-179,1.8667273845865905e-175,True
GLRX5,5,14.534938803435901,1.0490266226584026e-47,1.5331524090152554e-43,True
GLT8D2,1,-2.199811796391987,0.02782768340438617,1.0,False
GLT8D2,2,3.526767315762105,0.00042128036536620854,1.0,False
GLT8D2,3,-4.480691439122118,7.467037635005758e-06,0.10913075503560915,False
GLT8D2,4,0.9398743599741053,0.34728941329017105,1.0,False
GLT8D2,5,2.832520894488968,0.004621265012358579,1.0,False
GLYR1,1,-8.228115801310489,1.9762732959421052e-16,2.8883234220193866e-12,True
GLYR1,2,3.2277445486423733,0.0012490141956926165,1.0,False
GLYR1,3,-7.204507970670859,5.959585628757217e-13,8.709934396428673e-09,True
GLYR1,4,5.938960722118505,2.899207671792214e-09,4.237192012324321e-05,True
GLYR1,5,9.1511789333215,5.970371574028845e-20,8.725698055443157e-16,True
GM2A,1,-25.177938613194637,1.7876843588126336e-138,2.612700690404664e-134,True
GM2A,2,23.156656085693168,1.2749809517764458e-117,1.8633846610212756e-113,True
GM2A,3,-43.25993415462377,0.0,0.0,True
GM2A,4,10.076730055771943,7.626834859959819e-24,1.1146619147831275e-19,True
GM2A,5,47.843117056105086,0.0,0.0,True
GMFG,1,-22.551075509015263,1.0633564512770485e-111,1.5540954535414064e-107,True
GMFG,2,1.6805290212444068,0.0928646169470091,1.0,False
GMFG,3,-13.617706475343011,4.1676251418667554e-42,6.090984144838263e-38,True
GMFG,4,28.16165257556161,2.701410105270477e-172,3.9481108688528017e-168,True
GMFG,5,10.920011213606186,1.0402109915612778e-27,1.5202683641668075e-23,True
GMPR,1,-15.141698295944247,1.3216430635805879e-51,1.9315813374230292e-47,True
GMPR,2,1.7731401125307946,0.0762154159868477,1.0,False
GMPR,3,-9.47510533114596,2.849675409078746e-21,4.1648006103685874e-17,True
GMPR,4,19.579456391733444,7.642039456353842e-85,1.116884066546114e-80,True
GMPR,5,5.8294478553834175,5.616740433623715e-09,8.208866143741058e-05,True
GMPR2,1,-22.826981658364748,2.226839454611543e-114,3.25452586291477e-110,True
GMPR2,2,-1.5624540605211965,0.11819137866915226,1.0,False
GMPR2,3,-11.09857719788603,1.4447900578146142e-28,2.111560669496059e-24,True
GMPR2,4,29.27782078659281,7.214191532389638e-186,1.0543540924587456e-181,True
GMPR2,5,11.268206120532742,2.1519078546304596e-29,3.1450133295424167e-25,True
GNAS,1,-12.11202453587268,1.089052906186006e-33,1.591650822390848e-29,True
GNAS,2,4.3515257735284365,1.3563009993443097e-05,0.19822339105417086,False
GNAS,3,-12.681409864777,9.274083962440242e-37,1.3554073711106414e-32,True
GNAS,4,12.625344849896186,1.8864941416433826e-36,2.7571111880118034e-32,True
GNAS,5,11.284668312872434,1.7861362089558094e-29,2.6104380693889155e-25,True
GNE,1,-21.99754718734647,2.0258692359701123e-106,2.960807888370319e-102,True
GNE,2,-0.9825239014257429,0.32584956494144746,1.0,False
GNE,3,-10.080765995300276,7.320937623853897e-24,1.0699550337262469e-19,True
GNE,4,27.91945688645539,2.0461233975840318e-169,2.9904093455690624e-165,True
GNE,5,9.6751658651182,4.135029815355095e-22,6.043346075141472e-18,True
GNGT1,1,3.4403685134188597,0.0005816957411915009,1.0,False
GNGT1,2,7.69165947751687,1.4958007324992435e-14,2.1861127705476444e-10,True
GNGT1,3,-7.470279585052122,8.21537612200952e-14,1.2006772202316915e-09,True
GNGT1,4,-4.901104676918015,9.578525199844427e-07,0.01399901457957263,True
GNGT1,5,0.16028601173966203,0.8726568331247057,1.0,False
GNLY,1,-14.918798640281208,3.730793218346856e-50,5.45255428861393e-46,True
GNLY,2,14.871374207921248,7.5464034190877745e-50,1.1029068596996782e-45,True
GNLY,3,-25.043890715178918,4.86369297612496e-137,7.10828728460663e-133,True
GNLY,4,8.15515974106887,3.6189244204606927e-16,5.289058040503303e-12,True
GNLY,5,22.72049576124325,2.4286342554694255e-113,3.5494489643685654e-109,True
GNPDA1,1,-3.7005256854354855,0.00021552937248903322,1.0,False
GNPDA1,2,5.116334710581692,3.1340585498696495e-07,0.004580426570634493,True
GNPDA1,3,-7.7801525798875515,7.470354402554047e-15,1.091792295933274e-10,True
GNPDA1,4,1.4950550394692705,0.13491036800130035,1.0,False
GNPDA1,5,6.386968727134423,1.7162810281084176e-10,2.508344722580452e-06,True
GNPDA2,1,-11.758455930350637,7.479912682852833e-32,1.0931892385989415e-27,True
GNPDA2,2,12.536470848941308,5.777874471108187e-36,8.444363539524616e-32,True
GNPDA2,3,-18.733919798100303,7.134955281510361e-78,1.0427737143927392e-73,True
GNPDA2,4,12.837578068353048,1.2624958596211372e-37,1.8451376988362922e-33,True
GNPDA2,5,6.400778663575043,1.568180409389523e-10,2.2918956683227877e-06,True
GOLGA3,1,-21.102999396279913,3.728792766215025e-98,5.449630627823259e-94,True
GOLGA3,2,0.32162792593459355,0.7477367772702888,1.0,False
GOLGA3,3,-10.874489571817385,1.712003829959613e-27,2.5020935974859745e-23,True
GOLGA3,4,24.683668213427158,3.206285989125781e-133,4.685986973107329e-129,True
GOLGA3,5,11.876600747079253,1.8451432010566775e-32,2.696676788344334e-28,True
GOLM2,1,-35.38994184153064,6.34789518084084e-269,9.277448806798888e-265,True
GOLM2,2,15.046369976439392,5.547616803690445e-51,8.107841958593586e-47,True
GOLM2,3,-38.08606116212623,3.72269799165356e-310,5.4407231148016754e-306,True
GOLM2,4,26.896693892887974,1.6205437061507255e-157,2.3684246265392854e-153,True
GOLM2,5,44.75294724582281,0.0,0.0,True
GOPC,1,-23.20911734379518,3.8498896380182287e-118,5.626613705963641e-114,True
GOPC,2,1.1210912427148931,0.26225780456619435,1.0,False
GOPC,3,-13.218891488738475,8.77214579780442e-40,1.2820491083491162e-35,True
GOPC,4,30.174727629663973,3.897789066781206e-197,5.696618721100732e-193,True
GOPC,5,9.482376248282995,2.6584377616303086e-21,3.885306788622696e-17,True
GORASP2,1,-22.67177346084821,7.220848658186073e-113,1.0553270313938946e-108,True
GORASP2,2,3.23595730921716,0.0012136407970673188,1.0,False
GORASP2,3,-14.426014728557657,5.062319602831059e-47,7.398580099537594e-43,True
GORASP2,4,26.564889515620546,9.53089680708503e-154,1.392940568355477e-149,True
GORASP2,5,12.06928468531715,1.827741419008673e-33,2.6712440838811757e-29,True
GOT1,1,-13.671778742788012,1.9939126817004734e-42,2.914103384305242e-38,True
GOT1,2,14.415882324784041,5.857077424740658e-47,8.560118656258471e-43,True
GOT1,3,-24.32218241130668,1.928156963036654e-129,2.81800140147807e-125,True
GOT1,4,4.61372961717184,3.971052419933184e-06,0.058036931117323484,False
GOT1,5,25.60061155944938,4.7930882292387235e-143,7.005098447032394e-139,True
GP1BA,1,-19.96071092466043,4.392534508160755e-88,6.419689183676944e-84,True
GP1BA,2,19.68024970028287,1.0774684424305054e-85,1.5747201286121837e-81,True
GP1BA,3,-31.814564332458,1.4654309604101867e-218,2.141727348639488e-214,True
GP1BA,4,14.685668716939338,1.165686455726611e-48,1.7036507550444422e-44,True
GP1BA,5,22.936313862624804,1.8941717913196171e-115,2.7683320730136203e-111,True
GP1BB,1,-19.470249931060188,6.31314890520461e-84,9.226667124956537e-80,True
GP1BB,2,1.698566278283894,0.08941107850043097,1.0,False
GP1BB,3,-11.861753785194471,2.2016350720227725e-32,3.217689657761282e-28,True
GP1BB,4,23.889407092670723,5.48578421657944e-125,8.01747363253085e-121,True
GP1BB,5,9.748367929408637,2.0205920014552124e-22,2.953095210126793e-18,True
GP2,1,5.867145026186755,4.4791147312046815e-09,6.546226179655642e-05,True
GP2,2,7.080671716718321,1.4654265774240966e-12,2.141720942905317e-08,True
GP2,3,-1.8266159829516082,0.06776724443841273,1.0,False
GP2,4,-13.43504157143262,4.924297054707354e-41,7.196860145454798e-37,True
GP2,5,1.8769619541332356,0.06053279457467801,1.0,False
GP5,1,-16.302131688259646,1.696766357186096e-59,2.4798240310274793e-55,True
GP5,2,3.242245081743077,0.00118718656554019,1.0,False
GP5,3,-11.166449184788139,6.766791125260555e-29,9.8896652295683e-25,True
GP5,4,21.149485510817293,1.4133126568374802e-98,2.0655564479679772e-94,True
GP5,5,5.510331206135364,3.610356328200163e-08,0.0005276535773664538,True
GP6,1,-24.60895649129315,1.9563771430312072e-132,2.8592451945401094e-128,True
GP6,2,2.9798566030148206,0.0028860932346349453,1.0,False
GP6,3,-15.397439545038763,2.6965508354157997e-53,3.941009045960191e-49,True
GP6,4,28.980422819765277,3.3378284294596024e-182,4.878236249655209e-178,True
GP6,5,13.359139468514275,1.3608618509412615e-40,1.9888995951506536e-36,True
GPA33,1,-2.547805721484396,0.010845117281872369,1.0,False
GPA33,2,6.073292861419993,1.2678538912797215e-09,1.8529684621053128e-05,True
GPA33,3,-2.9150088493892787,0.003559357143611217,1.0,False
GPA33,4,-0.06804550492675807,0.945749854125933,1.0,False
GPA33,5,-0.9485370833871863,0.3428635779734279,1.0,False
GPC1,1,-1.273249579825634,0.20293914335008473,1.0,False
GPC1,2,50.90034545997437,0.0,0.0,True
GPC1,3,-59.89024111964469,0.0,0.0,True
GPC1,4,-17.7361129255633,4.942444457203885e-70,7.223382574203478e-66,True
GPC1,5,30.4320240224395,1.9930742332159468e-200,2.9128779918451065e-196,True
GPC5,1,-5.611573117259151,2.022241586947138e-08,0.0002955506079323242,True
GPC5,2,11.918293921093767,1.1222697282563233e-32,1.6401972078466166e-28,True
GPC5,3,-17.819791847980387,1.1283607880255103e-70,1.6490992916992832e-66,True
GPC5,4,7.074640223970358,1.5304860144610261e-12,2.2368053101347895e-08,True
GPC5,5,4.677350621249861,2.9184300307746935e-06,0.04265285489977215,True
GPD1,1,-33.69499832227418,1.982471776017983e-244,2.897382500650282e-240,True
GPD1,2,0.44315920630748956,0.6576537091112638,1.0,False
GPD1,3,-19.294499009136945,1.843413707436941e-82,2.6941491334190894e-78,True
GPD1,4,33.09712611233237,4.696275975961427e-236,6.863607338867626e-232,True
GPD1,5,30.492531024117127,3.324413515248355e-201,4.858630352535471e-197,True
GPHA2,1,0.4881001850423834,0.6254823697190243,1.0,False
GPHA2,2,12.65363338441109,1.318930504399732e-36,1.9276169321802085e-32,True
GPHA2,3,-12.01357209816836,3.5798697895428985e-33,5.231979697416947e-29,True
GPHA2,4,-6.8451244267419025,7.784672794946415e-12,1.1377299289814185e-07,True
GPHA2,5,6.2315238060532465,4.679210110986954e-10,6.8386655772074335e-06,True
GPI,1,-27.28517413058172,5.492699232111529e-162,8.027579927731e-158,True
GPI,2,-0.8602708756435419,0.38964646852583706,1.0,False
GPI,3,-13.597923532341119,5.454074965916437e-42,7.971130562686873e-38,True
GPI,4,32.803944334497835,5.339706747607187e-232,7.803981411627904e-228,True
GPI,5,15.508165898334289,4.902253368764784e-54,7.164643298449732e-50,True
GPIHBP1,1,-2.5217943338863424,0.011680816907211287,1.0,False
GPIHBP1,2,15.198271399731595,5.617968210952696e-52,8.210660540307366e-48,True
GPIHBP1,3,-15.6147391809723,9.39425853372549e-55,1.3729708847039803e-50,True
GPIHBP1,4,-5.883126765032822,4.067618007220226e-09,5.9448237175523596e-05,True
GPIHBP1,5,10.577204500808028,4.2162531367812587e-26,6.16205395940581e-22,True
GPKOW,1,-24.825446997120913,1.0214135861960556e-134,1.4927959562255352e-130,True
GPKOW,2,0.9111565332547403,0.362220064574273,1.0,False
GPKOW,3,-15.768994893541093,8.429444948348796e-56,1.2319633792011766e-51,True
GPKOW,4,21.53975608027471,3.781474931763829e-102,5.526625612772836e-98,True
GPKOW,5,27.63428878503232,4.6872991583867513e-166,6.850487719982237e-162,True
GPNMB,1,-6.851410951466626,7.450563438581313e-12,1.0888998465486588e-07,True
GPNMB,2,41.44936316417547,0.0,0.0,True
GPNMB,3,-52.82086440897041,0.0,0.0,True
GPNMB,4,-12.236900729555385,2.374606164094492e-34,3.4704869088241e-30,True
GPNMB,5,36.15855512567307,2.14050066676016e-280,3.128341724469974e-276,True
GPR101,1,-0.32481911168387195,0.7453201948106267,1.0,False
GPR101,2,2.3910437177421335,0.01680654397756311,1.0,False
GPR101,3,-3.9956332126426397,6.467220230248876e-05,0.9451842366508733,False
GPR101,4,0.8886089981765565,0.3742202231553583,1.0,False
GPR101,5,1.0056486738375614,0.31459253574632606,1.0,False
GPR158,1,4.688850554500063,2.759253531123866e-06,0.0403264903573753,True
GPR158,2,24.78888399451811,2.4888205034544534e-134,3.637411165798684e-130,True
GPR158,3,-26.207021473193127,9.879763514220265e-150,1.4439274376032918e-145,True
GPR158,4,-13.490978624076801,2.319703632167571e-41,3.390246858412905e-37,True
GPR158,5,9.942220651051622,2.957105146459362e-23,4.321809171550357e-19,True
GPR15L,1,-12.729017624450444,5.06240580003465e-37,7.39870607675064e-33,True
GPR15L,2,9.982499481125114,1.9744317551848057e-23,2.8856320102025933e-19,True
GPR15L,3,-14.764011512645748,3.688330093547302e-49,5.3904944317193827e-45,True
GPR15L,4,5.304209108684665,1.1394617999418636e-07,0.0016653234206150337,True
GPR15L,5,17.11031878386933,2.501049858077331e-65,3.655284367580019e-61,True
