protein,subtype,beta,pvalue,qvalue,p_corrected
STX16,1,-0.0010999413880601054,0.3795834028460865,0.44345415128661503,1.0
STX16,2,-0.00025634650806204276,0.8532538944081308,0.8936084318720768,1.0
STX16,3,0.002599627729110691,0.13884959423197737,0.1887708669488697,1.0
STX16,4,-0.009182131009067689,4.316869744831296e-09,8.79930980763032e-09,1.261821026414188e-05
STX16,5,-0.004362284878630543,0.05740232938397325,0.0957142092352275,1.0
STX1B,1,0.004814855824063994,0.00031724991736193465,0.0006223634284892181,0.927321508448935
STX1B,2,0.004560792330358747,0.0024495550885722285,0.005343320540221361,1.0
STX1B,3,0.0065033706621334675,6.963741586169612e-05,0.00017235407837742401,0.20355016656373778
STX1B,4,0.0034272656448486065,0.02243453169102246,0.03133116872090714,1.0
STX1B,5,0.0046803881563887515,0.017515458605759412,0.0347102952573795,1.0
STX3,1,0.0007730481167722465,0.560924763336246,0.6219966173110193,1.0
STX3,2,-0.003025993987687509,0.03293859579236055,0.059176100492360106,1.0
STX3,3,0.000788504519145351,0.628030418051426,0.6943014039199389,1.0
STX3,4,-0.0001634681708763994,0.9154374602210718,0.9314869667024744,1.0
STX3,5,-0.006890922038608945,0.0022318738571254003,0.005856164528166558,1.0
STX4,1,0.005795182340651929,4.139633051669706e-07,1.01426214669158e-06,0.001210014741003055
STX4,2,0.004783076192524723,0.00021313985360212447,0.0005235359597302603,0.6230077920790098
STX4,3,0.009743486304943393,2.9592637279419582e-08,9.611030974193715e-08,8.649927876774344e-05
STX4,4,-0.009211120818927372,2.0478524248139253e-08,4.058218737444816e-08,5.985872637731104e-05
STX4,5,0.003029707768481232,0.19846952371783996,0.26709319421143934,1.0
STX5,1,0.00020434834166238057,0.8793008293892497,0.9018232716858866,1.0
STX5,2,-0.0018641168239630242,0.1896601344351848,0.2713541717836736,1.0
STX5,3,9.039900844421859e-05,0.9557085273714804,0.9646187933379963,1.0
STX5,4,-0.003932496851295695,0.007767498309810754,0.011346525517029903,1.0
STX5,5,-0.005246623804682517,0.02934684864190113,0.05395021294357045,1.0
STX6,1,-5.3613590457521286e-05,0.9659233764400899,0.9725780328399527,1.0
STX6,2,-0.00235993954913156,0.09281424908861405,0.14792587245693503,1.0
STX6,3,0.0035489984894913522,0.03566683219658851,0.05605061855410119,1.0
STX6,4,-0.011572143638797947,8.32651733643456e-14,2.0625771334235778e-13,2.4338410174398217e-10
STX6,5,-0.005579154384188885,0.016923759926496185,0.0336289260809982,1.0
STX7,1,0.0026557368416614724,0.04553697274972499,0.06560107015645449,1.0
STX7,2,0.002626674404807371,0.06226449064096578,0.10435728563276547,1.0
STX7,3,0.002773601626573678,0.10121360426032738,0.14264578845368223,1.0
STX7,4,-0.0027482717069669538,0.0660282462002596,0.08674182635656576,1.0
STX7,5,-0.002169127139505711,0.32750825671508166,0.4054665965176551,1.0
STX8,1,0.0037614750994304194,0.001544996849194761,0.002803243817626497,1.0
STX8,2,0.0019572709663049507,0.13979066015665986,0.20986548517612574,1.0
STX8,3,0.006643011931542643,8.45661626099096e-05,0.00020685095674373706,0.24718689330876578
STX8,4,-0.013016762254015933,3.942509368718398e-16,1.0770051294171848e-15,1.1523954884763878e-12
STX8,5,-0.0029150845659912205,0.21568045749478013,0.2866912129409924,1.0
STXBP1,1,0.002697092837845485,0.031751894797290584,0.04728007564568537,1.0
STXBP1,2,-0.0005470894212714538,0.697674418329358,0.7759902301281253,1.0
STXBP1,3,0.003497020819785821,0.03692799370088987,0.057784007273929926,1.0
STXBP1,4,-0.015008135800640114,1.0443581329327559e-22,3.869022588799044e-22,3.0526588225624457e-19
STXBP1,5,-0.004710016832874534,0.039542823384832,0.06992357698358374,1.0
STXBP3,1,0.002418005556655037,0.04346150158877012,0.06276579503160824,1.0
STXBP3,2,0.00476838427474087,0.00040681609857862465,0.0009659816865518439,1.0
STXBP3,3,0.004529669519914592,0.006294645438473962,0.011470853252281416,1.0
STXBP3,4,-0.011345465661004967,1.876570058956283e-12,4.412883573877084e-12,5.485214282329216e-09
STXBP3,5,-0.0023812195552778406,0.3669141426550886,0.4446476115177545,1.0
SUGP1,1,-5.187275040039691e-05,0.9639658829035382,0.9709415147233089,1.0
SUGP1,2,-0.0020021648226391108,0.14269576374448573,0.21378765629171287,1.0
SUGP1,3,0.001546115836164461,0.34037066001073435,0.4126517790175763,1.0
SUGP1,4,-0.019419665052173057,1.4184329174640547e-30,9.193080748885657e-30,4.146079417747432e-27
SUGP1,5,-0.008506241924348864,0.0005142851429085787,0.001565904282193054,1.0
SUGT1,1,0.004196066376760789,0.000754121619294257,0.0014202947765445317,1.0
SUGT1,2,-0.0014367438015652188,0.30237942558059133,0.4015697687287908,1.0
SUGT1,3,0.003322861593701227,0.04825428102947942,0.0736080264778824,1.0
SUGT1,4,-0.01680323631885774,1.1528409175239698e-27,5.94312875118618e-27,3.3697540019225634e-24
SUGT1,5,-0.004731756897353527,0.03795519602794683,0.06740160266688248,1.0
SULT1A1,1,-0.0012813428704692197,0.31625782919817125,0.3777775376976929,1.0
SULT1A1,2,-0.004404698501679874,0.00149995663831948,0.003349406611006753,1.0
SULT1A1,3,0.0017642110563136867,0.31130889283096225,0.3820133894814873,1.0
SULT1A1,4,-0.013882102093138976,3.8349761333135226e-20,1.2345413257351792e-19,1.1209635237675427e-16
SULT1A1,5,-0.0058921048212235904,0.009254877598476112,0.02006825461449976,1.0
SULT2A1,1,0.008516889956747637,3.8096077631310464e-18,1.465195196267375e-17,1.1135483491632049e-14
SULT2A1,2,0.00831728618860764,4.271092584740549e-12,1.5566588061342427e-11,1.2484403625196625e-08
SULT2A1,3,0.005593984128845595,0.001368084860409579,0.0028121744352863566,1.0
SULT2A1,4,0.0042627419392620184,0.008215816047660975,0.01195362384634795,1.0
SULT2A1,5,0.004164948190518022,0.1691057310657402,0.23326854738327446,1.0
SUMF1,1,-0.0011884275322806897,0.37790786803599363,0.44184987930768377,1.0
SUMF1,2,-0.002516109300616019,0.08593781963638135,0.1380199158226059,1.0
SUMF1,3,-0.001483512899381408,0.33715196173997697,0.4092587974111099,1.0
SUMF1,4,-0.0037134405333705623,0.020125859918584697,0.028296242684955782,1.0
SUMF1,5,-0.0010619084787539801,0.6013483093255941,0.6660633225307736,1.0
SUMF2,1,0.009656619346092115,2.538887548562212e-15,8.962763652714186e-15,7.421168304447346e-12
SUMF2,2,0.006864667332818899,2.5184306679074175e-07,7.450782229041884e-07,0.0007361372842293381
SUMF2,3,0.01081937528294412,5.271683695878846e-11,2.0355523702845266e-10,1.5409131443053867e-07
SUMF2,4,-0.007844895022936109,1.0018866506676285e-07,1.9228592776766104e-07,0.0002928514679901478
SUMF2,5,0.002188888760549876,0.3239160110199665,0.40213097802416925,1.0
SUOX,1,0.0054701725243188025,2.837400387957071e-06,6.608542895616349e-06,0.008293721333998519
SUOX,2,0.0033540285916606803,0.016730398060353802,0.031879369967675465,1.0
SUOX,3,0.006814437383217445,8.804512174102716e-06,2.39400828696765e-05,0.025735589084902238
SUOX,4,-0.003392819458069849,0.025143104223034774,0.03483173050767752,1.0
SUOX,5,-0.0009564959574320033,0.7175652740125154,0.771402462647511,1.0
SUSD1,1,0.0010242565988490388,0.41981277513718007,0.48464168314612055,1.0
SUSD1,2,-0.0035520589112001686,0.010579819049599438,0.020942644689456096,1.0
SUSD1,3,0.0032463628781976067,0.05954545816926966,0.08880172154529348,1.0
SUSD1,4,-0.0142718121536895,3.0712321110006475e-21,1.0475159230402442e-20,8.977211460454893e-18
SUSD1,5,-0.0053560824347346015,0.01554688630067376,0.03136200735463727,1.0
SUSD2,1,0.027516846485012007,1.3797525054073255e-143,3.804732616326049e-142,4.0330165733056126e-140
SUSD2,2,0.02399477965383995,3.716105424775381e-77,5.147950785127222e-76,1.0862176156618438e-73
SUSD2,3,0.030371524515453878,5.5184728943030206e-73,1.3669912093260787e-71,1.6130496270047728e-69
SUSD2,4,0.02190262528642824,4.1687619436294297e-47,4.7047456220960706e-46,1.2185291161228823e-43
SUSD2,5,0.019658368479920703,4.930245012296428e-13,3.2604312603942215e-12,1.441110617094246e-09
SUSD4,1,0.00019485308743325835,0.8726923619237982,0.897249304925523,1.0
SUSD4,2,0.001365064075222074,0.30864658200384987,0.4080388779725252,1.0
SUSD4,3,-0.004521592603481421,0.01018919777593824,0.017930779710456035,1.0
SUSD4,4,0.003416072477399324,0.025332999822017015,0.03506077579533889,1.0
SUSD4,5,0.009832908782930048,2.7413108336347244e-05,0.00010028600208653691,0.08012851566714299
SUSD5,1,0.04023105605394029,3.4433040095893646e-289,3.594563435724897e-287,1.0064777620029713e-285
SUSD5,2,0.041011091894992135,5.017099563534744e-233,4.073606117836682e-231,1.4664982024212057e-229
SUSD5,3,0.034565014475692435,2.4728986270979264e-105,1.1120434903088059e-103,7.22828268700724e-102
SUSD5,4,0.04026167393401737,6.1288302399561975e-176,4.369407510095601e-174,1.7914570791391964e-172
SUSD5,5,0.04290214138239694,3.0788593044288314e-72,1.7999011493690947e-70,8.999505746845474e-69
SV2A,1,-0.002317413855995803,0.06648441036997679,0.09214505998645907,1.0
SV2A,2,-0.0031590983397512327,0.02128024254306227,0.03974578207883132,1.0
SV2A,3,0.0006871852001669909,0.6897755459420012,0.7464694264303848,1.0
SV2A,4,-0.01232674484814338,5.4350052675548286e-15,1.4133914944006018e-14,1.5886520397062763e-11
SV2A,5,-0.006225239631006672,0.006657726979261262,0.01515725955994453,1.0
SWAP70,1,0.0079378114853461,1.3133843335105972e-10,3.8351872196318437e-10,3.8390224068514755e-07
SWAP70,2,0.006925612857705487,6.839908548447903e-08,2.1091329037950713e-07,0.0001999305268711322
SWAP70,3,0.007813446573018043,5.160765929593933e-07,1.5485436646278105e-06,0.0015084918812203066
SWAP70,4,-0.006983823150801727,4.2079557036829315e-06,7.499911293820249e-06,0.012299854521865208
SWAP70,5,-0.004459712076182685,0.08335620918170024,0.12912040245792783,1.0
SYAP1,1,0.007961967154104601,3.435878096977591e-12,1.0672764800707225e-11,1.0043071677465498e-08
SYAP1,2,0.0019526542380936456,0.1556346995008907,0.23022278676169206,1.0
SYAP1,3,0.008410861915164328,9.016451032056809e-08,2.843051387993749e-07,0.00026355086366702053
SYAP1,4,-0.017882785955411002,2.5764303509308595e-26,1.2068759480402087e-25,7.530905915770903e-23
SYAP1,5,-0.006351262781671752,0.008887018331262837,0.019327942397530707,1.0
SYNGAP1,1,-0.0009181480902182383,0.48918438962942024,0.5532527560602326,1.0
SYNGAP1,2,-0.001273750751717245,0.36398442308753787,0.4631808744818777,1.0
SYNGAP1,3,-0.00013414390442442926,0.9373856868364532,0.9500618455696784,1.0
SYNGAP1,4,-0.0016976263576728727,0.2709490709827576,0.322239364860428,1.0
SYNGAP1,5,-0.008768559018985714,5.948423226362473e-05,0.0002057661667533433,0.1738724109065751
SYT1,1,0.00812500321353969,1.1124470447795087e-10,3.258199110110725e-10,3.251682711890504e-07
SYT1,2,0.0094470386899322,1.6203752797827366e-11,5.790167411741979e-11,4.736356942804939e-08
SYT1,3,0.009975970843518537,9.731765143338485e-10,3.4903005538623793e-09,2.8445949513978394e-06
SYT1,4,0.013545043146619173,9.101760847181528e-20,2.8668585082232335e-19,2.6604446956311607e-16
SYT1,5,0.020649626006411254,3.444044215940505e-19,3.136118767350186e-18,1.0066941243194095e-15
SYTL4,1,0.0018688414929128976,0.09797448056707783,0.13130646799521709,1.0
SYTL4,2,0.0004853854440339674,0.7169324888574036,0.7887066860858828,1.0
SYTL4,3,0.003850029636042216,0.016122184755603862,0.02713019346035123,1.0
SYTL4,4,-0.017184451677953495,9.445987698190525e-24,3.7822769920288906e-23,2.76106220418109e-20
SYTL4,5,-0.007368702150152738,0.003303657850406753,0.008197446431866671,1.0
TAB2,1,0.00033729723683461645,0.7914051826561049,0.827648425368084,1.0
TAB2,2,-0.0028380205356610534,0.04150579961114489,0.0729533687693184,1.0
TAB2,3,0.002756615083504302,0.10958588842735385,0.15311642058946237,1.0
TAB2,4,-0.01626124942726587,1.1514898875130604e-25,5.14888132663408e-25,3.3658049412006756e-22
TAB2,5,-0.004137169298732095,0.06200195581505286,0.10181557126258399,1.0
TACC3,1,0.0034355794284466785,0.005203039184095879,0.008796115404923224,1.0
TACC3,2,-0.0013594048998480394,0.3282399371826066,0.4285151122754618,1.0
TACC3,3,0.005295826251544988,0.0019619516801338915,0.00390652912876796,1.0
TACC3,4,-0.016792875344610592,1.7027284441891015e-27,8.625780316056749e-27,4.977075242364744e-24
TACC3,5,-0.004220013889329495,0.06655909672217632,0.10763111856390174,1.0
TACSTD2,1,-8.917154329852648e-05,0.9424055144804666,0.9528368449762725,1.0
TACSTD2,2,0.0009229569913224591,0.5009428490115895,0.6020789258473997,1.0
TACSTD2,3,0.00225892399394073,0.16274241171891063,0.21671802708627597,1.0
TACSTD2,4,0.004013955641103273,0.005957812816527858,0.00881310063902375,1.0
TACSTD2,5,0.007964164846690195,0.001181062733858161,0.0033419616370449217,1.0
TADA3,1,0.0008112198208496582,0.5063925452941552,0.5693020807287753,1.0
TADA3,2,-0.0037818477195348645,0.00647841215015877,0.013223742119353413,1.0
